,term,coursename,coursesection,Instructor,courseid,book_needed,book_name,book_author,book_edition,book_pubtime,book_ISBN
3008,Term: Winter 18 | ,Name: CRD        158             | ,Section: 001               | ,"Instructor: Brinkley, Catherine | ",Course ID: 48346           | ,Optional                 ,GAME CHANGERS                          ,Author: SWAT          ,Edition: ,Published Date: NA,ISBN: 9781597143202
3009,Term: Winter 18 | ,Name: CRD        180             | ,Section: 001               | ,"Instructor: Guarnizo, Luis | ",Course ID: 48348           | ,Required                 ,BEHIND THE BEAUTIFUL FOREVERS          ,Author: BOO           ,Edition: 12     ,Published Date: 2012,ISBN: 9780812979329
3010,Term: Winter 18 | ,Name: CRD        180             | ,Section: 001               | ,"Instructor: Guarnizo, Luis | ",Course ID: 48348           | ,Required                 ,GLOBAL INEQUALITY                      ,Author: MILANOVIC     ,Edition: 16     ,Published Date: 2016,ISBN: 9780674737136
3011,Term: Winter 18 | ,Name: CRD        180             | ,Section: 001               | ,"Instructor: Guarnizo, Luis | ",Course ID: 48348           | ,Required                 ,POVERTY CAPITAL:MICROFINANCE+MAKING... ,Author: ROY           ,Edition: 10     ,Published Date: 2010,ISBN: 9780415876735
3012,Term: Winter 18 | ,Name: CRD        180             | ,Section: 001               | ,"Instructor: Guarnizo, Luis | ",Course ID: 48348           | ,Required                 ,THEORIES OF DEVELOPMENT                ,Author: PEET          ,Edition: 3RD 15 ,Published Date: 2015,ISBN: 9781462519576
3013,Term: Winter 18 | ,Name: CRD        298             | ,Section: 005               | ,"Instructor: Wheeler, Stephen | ",Course ID: 48440           | ,Required                 ,FEMINIST RESEARCH PRACTICE             ,Author: HESSE-BIBER   ,Edition: 2ND 14 ,Published Date: 2014,ISBN: 9781412994972
3014,Term: Winter 18 | ,Name: CRD        298             | ,Section: 005               | ,"Instructor: Wheeler, Stephen | ",Course ID: 48440           | ,Required                 ,METHODS FOR POLICY RESEARCH            ,Author: MAJCHRZAK     ,Edition: 2ND 14 ,Published Date: 2014,ISBN: 9781412997805
3015,Term: Winter 18 | ,Name: CRD        298             | ,Section: 005               | ,"Instructor: Wheeler, Stephen | ",Course ID: 48440           | ,Required                 ,RESEARCH DESIGN                        ,Author: CRESWELL      ,Edition: 5TH 18 ,Published Date: 2018,ISBN: 9781506386706
3016,Term: Winter 18 | ,Name: DES        014             | ,Section: 001               | ,"Instructor: Abplanalp, Susan | ",Course ID: 48635           | ,Required                 ,DESIGN DRAWING-W/CD                    ,Author: CHING         ,Edition: 2ND 10 ,Published Date: 2010,ISBN: 9780470533697
3017,Term: Winter 18 | ,Name: DES        014             | ,Section: 002               | ,"Instructor: Abplanalp, Susan | ",Course ID: 48636           | ,Required                 ,DESIGN DRAWING-W/CD                    ,Author: CHING         ,Edition: 2ND 10 ,Published Date: 2010,ISBN: 9780470533697
3018,Term: Winter 18 | ,Name: DES        015             | ,Section: ALL               | ,"Instructor: CHANDON, M | ",Course ID:                 | ,Required                 ,DESIGN BASICS-W/ACCESS                 ,Author: LAUER         ,Edition: 8TH 12 ,Published Date: 2012,ISBN: 9780495915775
3019,Term: Winter 18 | ,Name: DES        016             | ,Section: 001               | ,"Instructor: Molloy, Barbara | ",Course ID: 48640           | ,Required                 ,"ADOBE ILLUS.CC,2015 RELEASE-W/ACCESS   ",Author: WOOD          ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308111
3020,Term: Winter 18 | ,Name: DES        016             | ,Section: 001               | ,"Instructor: Molloy, Barbara | ",Course ID: 48640           | ,Required                 ,ADOBE PHOTOSHOP CC CLASS..2015-W/ACCESS,Author: FAULKNER      ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308135
3021,Term: Winter 18 | ,Name: DES        016             | ,Section: 001               | ,"Instructor: Molloy, Barbara | ",Course ID: 48640           | ,Required                 ,NOTES ON GRAPHIC DESIGN+VISUAL COMMUN. ,Author: BERRYMAN      ,Edition: (2ND)90,Published Date: 1990,ISBN: 9781560520443
3022,Term: Winter 18 | ,Name: DES        016             | ,Section: 002               | ,"Instructor: Lechowick, Matthew | ",Course ID: 48641           | ,Required                 ,"ADOBE ILLUS.CC,2015 RELEASE-W/ACCESS   ",Author: WOOD          ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308111
3023,Term: Winter 18 | ,Name: DES        016             | ,Section: 002               | ,"Instructor: Lechowick, Matthew | ",Course ID: 48641           | ,Required                 ,ADOBE PHOTOSHOP CC CLASS..2015-W/ACCESS,Author: FAULKNER      ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308135
3024,Term: Winter 18 | ,Name: DES        016             | ,Section: 002               | ,"Instructor: Lechowick, Matthew | ",Course ID: 48641           | ,Required                 ,NOTES ON GRAPHIC DESIGN+VISUAL COMMUN. ,Author: BERRYMAN      ,Edition: (2ND)90,Published Date: 1990,ISBN: 9781560520443
3025,Term: Winter 18 | ,Name: DES        016             | ,Section: 003               | ,"Instructor: Lechowick, Matthew | ",Course ID: 48642           | ,Required                 ,"ADOBE ILLUS.CC,2015 RELEASE-W/ACCESS   ",Author: WOOD          ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308111
3026,Term: Winter 18 | ,Name: DES        016             | ,Section: 003               | ,"Instructor: Lechowick, Matthew | ",Course ID: 48642           | ,Required                 ,ADOBE PHOTOSHOP CC CLASS..2015-W/ACCESS,Author: FAULKNER      ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308135
3027,Term: Winter 18 | ,Name: DES        016             | ,Section: 003               | ,"Instructor: Lechowick, Matthew | ",Course ID: 48642           | ,Required                 ,NOTES ON GRAPHIC DESIGN+VISUAL COMMUN. ,Author: BERRYMAN      ,Edition: (2ND)90,Published Date: 1990,ISBN: 9781560520443
3028,Term: Winter 18 | ,Name: DES        016             | ,Section: 004               | ,"Instructor: Soltanzadeh, Mahan | ",Course ID: 48643           | ,Required                 ,"ADOBE ILLUS.CC,2015 RELEASE-W/ACCESS   ",Author: WOOD          ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308111
3029,Term: Winter 18 | ,Name: DES        016             | ,Section: 004               | ,"Instructor: Soltanzadeh, Mahan | ",Course ID: 48643           | ,Required                 ,ADOBE PHOTOSHOP CC CLASS..2015-W/ACCESS,Author: FAULKNER      ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308135
3030,Term: Winter 18 | ,Name: DES        016             | ,Section: 004               | ,"Instructor: Soltanzadeh, Mahan | ",Course ID: 48643           | ,Required                 ,NOTES ON GRAPHIC DESIGN+VISUAL COMMUN. ,Author: BERRYMAN      ,Edition: (2ND)90,Published Date: 1990,ISBN: 9781560520443
3031,Term: Winter 18 | ,Name: DES        037             | ,Section: 001               | ,"Instructor: Young, Jiayi | ",Course ID: 48645           | ,Required                 ,PROCESSING                             ,Author: REAS          ,Edition: 2ND 14 ,Published Date: 2014,ISBN: 9780262028288
3032,Term: Winter 18 | ,Name: DES        077             | ,Section: 001               | ,"Instructor: Hillaire, Jenine | ",Course ID: 48652           | ,Required                 ,PROFESSIONAL SEWING TECH.F/DESIGNERS   ,Author: COLE          ,Edition: 2ND 14 ,Published Date: 2014,ISBN: 9781609019259
3033,Term: Winter 18 | ,Name: DES        113             | ,Section: 001               | ,"Instructor: Molloy, Barbara | ",Course ID: 74261           | ,Required                 ,ADOBE PHOTOSHOP CC CLASS..2015-W/ACCESS,Author: FAULKNER      ,Edition: 16     ,Published Date: 2016,ISBN: 9780134308135
3034,Term: Winter 18 | ,Name: DES        113             | ,Section: 001               | ,"Instructor: Molloy, Barbara | ",Course ID: 74261           | ,Required                 ,SHORT COURSE IN PHOTOGRAPHY:DIGITAL    ,Author: LONDON        ,Edition: 3RD 15 ,Published Date: 2015,ISBN: 9780205998258
3035,Term: Winter 18 | ,Name: DES        117             | ,Section: 001 & 003         | ,"Instructor: Schleiner, Anne | ",Course ID: 48676           | ,Required                 ,HTML+CSS:VISUAL QCKSTRT.GDE.-W/ACCESS  ,Author: CASTRO        ,Edition: 8TH 14 ,Published Date: 2014,ISBN: 9780321928832
3036,Term: Winter 18 | ,Name: DES        134A            | ,Section: 001               | ,"Instructor: Kessler, Mark | ",Course ID: 74272           | ,Required                 ,DESIGNING FOR EDUCATION COMPENDIUM OF E,Author: BY ORGANIZATIO,Edition: ,Published Date: NA,ISBN: 9789264112292
3037,Term: Winter 18 | ,Name: DES        134A            | ,Section: 001               | ,"Instructor: Kessler, Mark | ",Course ID: 74272           | ,Required                 ,RESIDENTIAL INTERIOR DESIGN            ,Author: MITTON        ,Edition: 3RD 16 ,Published Date: 2016,ISBN: 9781119013976
3038,Term: Winter 18 | ,Name: DES        143             | ,Section: ALL               | ,Instructor:  | ,Course ID:                 | ,Required                 ,"SURVEY OF HISTORIC COST,25TH ANN.-TEXT ",Author: TORTORA       ,Edition: 6TH 15 ,Published Date: 2015,ISBN: 9781628921670
3039,Term: Winter 18 | ,Name: DES        154             | ,Section: 001               | ,"Instructor: Okumura, Gale | ",Course ID: 48701           | ,Required                 ,DESIGNER'S RESEARCH MANUAL             ,Author: VISOCKY       ,Edition: 06     ,Published Date: 2006,ISBN: 9781592532575
3040,Term: Winter 18 | ,Name: DES        154             | ,Section: 001               | ,"Instructor: Okumura, Gale | ",Course ID: 48701           | ,Required                 ,INTRO.TO GRAPHIC DESIGN METHODOLOGIES..,Author: BOWERS        ,Edition: 11     ,Published Date: 2011,ISBN: 9780470504352
3041,Term: Winter 18 | ,Name: DES        155A            | ,Section: 001               | ,"Instructor: Verba, Susan | ",Course ID: 48702           | ,Required                 ,IT IS BEAUTIFUL...THEN GONE            ,Author: VENEZKY       ,Edition: 07     ,Published Date: 2007,ISBN: 9781568987293
3042,term,coursename,coursesection,Instructor,courseid,book_needed,book_name,book_author,book_edition,book_pubtime,book_ISBN
3043,term,coursename,coursesection,Instructor,courseid,book_needed,book_name,book_author,book_edition,book_pubtime,book_ISBN
3044,term,coursename,coursesection,Instructor,courseid,book_needed,book_name,book_author,book_edition,book_pubtime,book_ISBN
3045,Term: Winter 18 | ,Name: DRA        121A            | ,Section: 001               | ,"Instructor: Kemp, Margaret | ",Course ID: 74602           | ,Required                 ,THEATRE AND ADAPTATION                 ,Author: LAERA         ,Edition: ,Published Date: NA,ISBN: 9781408184721
3046,Term: Winter 18 | ,Name: DRA        124B            | ,Section: 001               | ,"Instructor: Iacovelli, John | ",Course ID: 74318           | ,Required                 ,SCENE DESIGN+STAGE LIGHTING            ,Author: WOLF          ,Edition: 10TH 14,Published Date: 2014,ISBN: 9781111344436
3047,Term: Winter 18 | ,Name: DRA        124E            | ,Section: 001               | ,"Instructor: Morgan, Maggie | ",Course ID: 49096           | ,Required                 ,COSTUME DESIGN 101                     ,Author: LAMOTTE       ,Edition: 2ND 10 ,Published Date: 2010,ISBN: 9781932907698
3048,Term: Winter 18 | ,Name: DRA        124E            | ,Section: 001               | ,"Instructor: Morgan, Maggie | ",Course ID: 49096           | ,Required                 ,COSTUMING FOR FILM                     ,Author: COLE          ,Edition: 05     ,Published Date: 2005,ISBN: 9781879505803
3049,Term: Winter 18 | ,Name: DRA        142             | ,Section: 001               | ,"Instructor: Grenke, David | ",Course ID: 75328           | ,Required                 ,NO FIXED POINTS:DANCE IN TWENTIETH...  ,Author: REYNOLDS      ,Edition: 03     ,Published Date: 2003,ISBN: 9780300093667
3050,Term: Winter 18 | ,Name: DRA        155             | ,Section: 001               | ,"Instructor: Rossini, Jon | ",Course ID: 74319           | ,Required                 ,ELABORATE ENTRANCE OF CHAD DEITY       ,Author: DIAZ          ,Edition: 11     ,Published Date: 2011,ISBN: 9780573699672
3051,Term: Winter 18 | ,Name: DRA        155             | ,Section: 001               | ,"Instructor: Rossini, Jon | ",Course ID: 74319           | ,Required                 ,OCTOROON                               ,Author: JACOBS-JENKINS,Edition: 15     ,Published Date: 2015,ISBN: 9780822232261
3052,Term: Winter 18 | ,Name: DRA        155             | ,Section: 001               | ,"Instructor: Rossini, Jon | ",Course ID: 74319           | ,Required                 ,WATER BY THE SPOONFUL                  ,Author: QUIARA ALEGRIA,Edition: ,Published Date: NA,ISBN: 9781559365574
3053,Term: Winter 18 | ,Name: DRA        155             | ,Section: 001               | ,"Instructor: Rossini, Jon | ",Course ID: 74319           | ,Required                 ,YELLOW FACE                            ,Author: HWANG         ,Edition: 09     ,Published Date: 2009,ISBN: 9781559363402
